1.000000,3.577713
2.000000,3.577713
3.000000,3.577713
4.000000,3.577713
5.000000,3.577713
6.000000,3.577713
7.000000,3.577713
8.000000,3.577713
9.000000,3.577713
10.000000,3.577713
11.000000,3.577713
12.000000,3.577713
13.000000,3.577713
14.000000,3.577713
15.000000,3.577713
16.000000,3.577713
17.000000,3.577713
18.000000,3.577713
19.000000,3.577713
20.000000,3.577713
21.000000,3.577713
22.000000,3.577713
23.000000,3.577713
24.000000,3.577713
25.000000,3.577713
26.000000,3.577713
27.000000,3.577713
28.000000,3.577713
29.000000,3.577713
30.000000,3.577713
31.000000,3.577713
32.000000,3.577713
33.000000,3.577713
34.000000,3.577713
35.000000,3.577713
36.000000,3.577713
37.000000,3.577713
38.000000,3.577713
39.000000,3.577713
40.000000,3.577713
41.000000,3.577713
42.000000,3.577713
43.000000,3.577713
44.000000,3.577713
45.000000,3.577713
46.000000,3.577713
47.000000,3.577713
48.000000,3.577713
49.000000,3.577713
50.000000,3.577713
52.000000,3.577713
53.000000,3.577713
54.000000,3.577713
55.000000,3.577713
56.000000,3.577713
57.000000,3.577713
58.000000,3.577713
59.000000,3.577713
60.000000,3.577713
61.000000,3.577713
62.000000,3.577713
63.000000,3.577713
64.000000,3.577713
65.000000,3.577713
66.000000,3.577713
67.000000,3.577713
68.000000,3.577713
69.000000,3.577713
70.000000,3.577713
71.000000,3.577713
72.000000,3.577713
73.000000,3.577713
74.000000,3.577713
75.000000,3.577713
76.000000,3.577713
77.000000,3.577713
78.000000,3.577713
79.000000,3.577713
80.000000,3.577713
81.000000,3.577713
82.000000,3.577713
83.000000,3.577713
84.000000,3.577713
85.000000,3.577713
86.000000,3.577713
87.000000,3.577713
88.000000,3.577713
89.000000,3.577713
90.000000,3.577713
92.000000,3.577713
93.000000,3.577713
94.000000,3.577713
95.000000,3.577713
96.000000,3.577713
97.000000,3.577713
98.000000,3.577713
99.000000,3.577713
100.000000,3.577713
101.000000,3.577713
102.000000,3.577713
103.000000,3.577713
104.000000,3.577713
105.000000,3.577713
106.000000,3.577713
107.000000,3.577713
108.000000,3.577713
110.000000,3.577713
111.000000,3.577713
112.000000,3.577713
113.000000,3.577713
114.000000,3.577713
116.000000,3.577713
117.000000,3.577713
118.000000,3.577713
119.000000,3.577713
120.000000,3.577713
121.000000,3.577713
122.000000,3.577713
123.000000,3.577713
124.000000,3.577713
125.000000,3.577713
126.000000,3.577713
127.000000,3.577713
128.000000,3.577713
129.000000,3.577713
130.000000,3.577713
131.000000,3.577713
132.000000,3.577713
133.000000,3.577713
134.000000,3.577713
135.000000,3.577713
136.000000,3.577713
137.000000,3.577713
138.000000,3.577713
139.000000,3.577713
140.000000,3.577713
141.000000,3.577713
142.000000,3.577713
144.000000,3.577713
145.000000,3.577713
146.000000,3.577713
147.000000,3.577713
148.000000,3.577713
149.000000,3.577713
150.000000,3.577713
151.000000,3.577713
152.000000,3.577713
153.000000,3.577713
154.000000,3.577713
155.000000,3.577713
156.000000,3.577713
157.000000,3.577713
158.000000,3.577713
159.000000,3.577713
160.000000,3.577713
161.000000,3.577713
162.000000,3.577713
163.000000,3.577713
164.000000,3.577713
165.000000,3.577713
166.000000,3.577713
167.000000,3.577713
168.000000,3.577713
169.000000,3.577713
170.000000,3.577713
171.000000,3.577713
172.000000,3.577713
173.000000,3.577713
174.000000,3.577713
175.000000,3.577713
176.000000,3.577713
177.000000,3.577713
178.000000,3.577713
179.000000,3.577713
180.000000,3.577713
181.000000,3.577713
182.000000,3.577713
183.000000,3.577713
184.000000,3.577713
185.000000,3.577713
186.000000,3.577713
187.000000,3.577713
188.000000,3.577713
189.000000,3.577713
190.000000,3.577713
191.000000,3.577713
192.000000,3.577713
193.000000,3.577713
194.000000,3.577713
195.000000,3.577713
196.000000,3.577713
197.000000,3.577713
198.000000,3.577713
199.000000,3.577713
200.000000,3.577713
201.000000,3.577713
202.000000,3.577713
203.000000,3.577713
204.000000,3.577713
205.000000,3.577713
206.000000,3.577713
207.000000,3.577713
208.000000,3.577713
209.000000,3.577713
210.000000,3.577713
211.000000,3.577713
212.000000,3.577713
213.000000,3.577713
214.000000,3.577713
215.000000,3.577713
216.000000,3.577713
217.000000,3.577713
218.000000,3.577713
219.000000,3.577713
220.000000,3.577713
222.000000,3.577713
223.000000,3.577713
224.000000,3.577713
225.000000,3.577713
226.000000,3.577713
227.000000,3.577713
228.000000,3.577713
229.000000,3.577713
230.000000,3.577713
231.000000,3.577713
232.000000,3.577713
233.000000,3.577713
234.000000,3.577713
235.000000,3.577713
236.000000,3.577713
237.000000,3.577713
238.000000,3.577713
239.000000,3.577713
240.000000,3.577713
241.000000,3.577713
242.000000,3.577713
243.000000,3.577713
244.000000,3.577713
245.000000,3.577713
246.000000,3.577713
247.000000,3.577713
248.000000,3.577713
249.000000,3.577713
250.000000,3.577713
251.000000,3.577713
252.000000,3.577713
253.000000,3.577713
254.000000,3.577713
255.000000,3.577713
256.000000,3.577713
257.000000,3.577713
258.000000,3.577713
259.000000,3.577713
260.000000,3.577713
261.000000,3.577713
262.000000,3.577713
263.000000,3.577713
264.000000,3.577713
265.000000,3.577713
266.000000,3.577713
267.000000,3.577713
268.000000,3.577713
269.000000,3.577713
270.000000,3.577713
271.000000,3.577713
272.000000,3.577713
273.000000,3.577713
274.000000,3.577713
275.000000,3.577713
276.000000,3.577713
277.000000,3.577713
278.000000,3.577713
279.000000,3.577713
280.000000,3.577713
281.000000,3.577713
282.000000,3.577713
283.000000,3.577713
286.000000,3.577713
287.000000,3.577713
288.000000,3.577713
289.000000,3.577713
290.000000,3.577713
291.000000,3.577713
292.000000,3.577713
293.000000,3.577713
294.000000,3.577713
295.000000,3.577713
296.000000,3.577713
297.000000,3.577713
298.000000,3.577713
299.000000,3.577713
300.000000,3.577713
301.000000,3.577713
302.000000,3.577713
303.000000,3.577713
304.000000,3.577713
305.000000,3.577713
306.000000,3.577713
307.000000,3.577713
308.000000,3.577713
309.000000,3.577713
310.000000,3.577713
311.000000,3.577713
312.000000,3.577713
313.000000,3.577713
314.000000,3.577713
315.000000,3.577713
316.000000,3.577713
317.000000,3.577713
318.000000,3.577713
319.000000,3.577713
320.000000,3.577713
321.000000,3.577713
322.000000,3.577713
324.000000,3.577713
325.000000,3.577713
326.000000,3.577713
327.000000,3.577713
328.000000,3.577713
329.000000,3.577713
330.000000,3.577713
331.000000,3.577713
332.000000,3.577713
333.000000,3.577713
334.000000,3.577713
335.000000,3.577713
336.000000,3.577713
337.000000,3.577713
338.000000,3.577713
339.000000,3.577713
340.000000,3.577713
341.000000,3.577713
342.000000,3.577713
343.000000,3.577713
344.000000,3.577713
345.000000,3.577713
346.000000,3.577713
347.000000,3.577713
348.000000,3.577713
